timestamp_utc,frontend_cpu_usage,frontend_memory_usage,cartservice_cpu_usage,cartservice_memory_usage,productcatalogservice_cpu_usage,productcatalogservice_memory_usage,currencyservice_cpu_usage,currencyservice_memory_usage,paymentservice_cpu_usage,paymentservice_memory_usage,shippingservice_cpu_usage,shippingservice_memory_usage,emailservice_cpu_usage,emailservice_memory_usage,checkoutservice_cpu_usage,checkoutservice_memory_usage,recommendationservice_cpu_usage,recommendationservice_memory_usage,adservice_cpu_usage,adservice_memory_usage,frontend_label,cartservice_label,productcatalogservice_label,currencyservice_label,paymentservice_label,shippingservice_label,emailservice_label,checkoutservice_label,recommendationservice_label,adservice_label,unix_timestamp
2025-09-23 22:05:00+00:00,0.0008139323076091,37179392.0,0.006789560377725,148791296.0,0.0004030919180076,31404032.0,0.0136528263689974,108302336.0,0.0003125006121863,85991424.0,0.0015286440199491,27877376.0,0.0025172522980675,89448448.0,0.0004347812811497,27213824.0,0.0072648498724893,43962368.0,0.0347781078251125,124305408.0,0,0,0,0,0,0,0,0,1,0,1758665100.0
2025-09-23 22:05:30+00:00,0.0008139323076091,37179392.0,0.0070303784007859,148701184.0,0.0004030919180076,31404032.0,0.0141896828028294,108933120.0,0.0003125006121863,85991424.0,0.0014448408236069,28291072.0,0.0027016872048831,89448448.0,0.0004347812811497,27213824.0,0.0072353526628107,43966464.0,0.0347781078251125,124305408.0,0,0,0,0,0,0,0,0,1,0,1758665130.0
2025-09-23 22:06:00+00:00,0.0008139323076091,37179392.0,0.0071478951420847,148684800.0,0.0004030919180076,31404032.0,0.0138207871992151,109178880.0,0.0003125006121863,85991424.0,0.0014142096376152,28151808.0,0.0027793192923974,90226688.0,0.0004347812811497,27213824.0,0.0073867766990291,44027904.0,0.0347781078251125,124305408.0,0,0,0,0,0,0,0,0,1,0,1758665160.0
2025-09-23 22:06:30+00:00,0.0008139323076091,37179392.0,0.0066578719938409,148713472.0,0.0004030919180076,31404032.0,0.0165540373055709,109797376.0,0.0003125006121863,85991424.0,0.0014525354435196,28368896.0,0.0027649648442071,89448448.0,0.0004347812811497,27213824.0,0.0077170482642169,44032000.0,0.0347781078251125,124305408.0,0,0,0,0,0,0,0,0,1,0,1758665190.0
2025-09-23 22:07:00+00:00,0.0008139323076091,37179392.0,0.0071579096977698,148721664.0,0.0004030919180076,31404032.0,0.016763743040064,110407680.0,0.0003125006121863,85991424.0,0.0014260738694347,28368896.0,0.0026540893718356,89448448.0,0.0004347812811497,27213824.0,0.0073036937698609,44032000.0,0.0347781078251125,124305408.0,0,0,0,0,0,0,0,0,1,0,1758665220.0
2025-09-23 22:07:30+00:00,0.0008139323076091,37179392.0,0.0066499711966483,148725760.0,0.0004030919180076,31404032.0,0.0162249552732602,111087616.0,0.0003125006121863,85991424.0,0.001431949898959,28483584.0,0.0023900376324293,89448448.0,0.0004347812811497,27213824.0,0.0073538131809251,44056576.0,0.0347781078251125,124305408.0,0,0,0,0,0,0,0,0,1,0,1758665250.0
2025-09-23 22:08:00+00:00,0.0008139323076091,37179392.0,0.0064794248981792,148688896.0,0.0004030919180076,31404032.0,0.0157403442149886,111943680.0,0.0003125006121863,85991424.0,0.0014220905898627,29151232.0,0.0023954116208086,89448448.0,0.0004347812811497,27213824.0,0.0069851994664018,44048384.0,0.0347781078251125,124305408.0,0,0,0,0,0,0,0,0,1,0,1758665280.0
2025-09-23 22:08:30+00:00,0.0008139323076091,37179392.0,0.0065509240246406,148738048.0,0.0004030919180076,31404032.0,0.0141211381490574,112398336.0,0.0003125006121863,85991424.0,0.0014348077505576,29163520.0,0.0022899122250792,89448448.0,0.0004347812811497,27213824.0,0.0068806917130897,44056576.0,0.0347781078251125,124305408.0,0,0,0,0,0,0,0,0,1,0,1758665310.0
2025-09-23 22:09:00+00:00,0.0008139323076091,37179392.0,0.0066024897084279,148717568.0,0.0004030919180076,31404032.0,0.0151705452035885,112672768.0,0.0003125006121863,85991424.0,0.0014757720787429,29642752.0,0.0024400436627803,89448448.0,0.0004347812811497,27213824.0,0.0070647544883434,44048384.0,0.0347781078251125,124305408.0,0,0,0,0,0,0,0,0,1,0,1758665340.0
2025-09-23 22:09:30+00:00,0.0008139323076091,37179392.0,0.006355347060604,148705280.0,0.0004030919180076,31404032.0,0.0140524041867472,114114560.0,0.0003125006121863,85991424.0,0.0015690097167666,28241920.0,0.0025138470944506,89448448.0,0.0004347812811497,27213824.0,0.0065863034973558,44052480.0,0.0347781078251125,124305408.0,0,0,0,0,0,0,0,0,1,0,1758665370.0
2025-09-23 22:10:00+00:00,0.0008139323076091,37179392.0,0.0066702784332232,148746240.0,0.0004030919180076,31404032.0,0.0140078900308525,114368512.0,0.0003125006121863,85991424.0,0.0015352030871611,27955200.0,0.0025013138049118,89448448.0,0.0004347812811497,27213824.0,0.0067990088826554,44060672.0,0.0347781078251125,124305408.0,0,0,0,0,0,0,0,0,1,0,1758665400.0
2025-09-23 22:10:30+00:00,0.0008139323076091,37179392.0,0.0058779651033101,148746240.0,0.0004030919180076,31404032.0,0.0147112080981252,115167232.0,0.0003125006121863,85991424.0,0.0014516188389923,28221440.0,0.0024010210926436,89448448.0,0.0004347812811497,27213824.0,0.0049259486291379,44060672.0,0.0347781078251125,124305408.0,0,0,0,0,0,0,0,0,1,0,1758665430.0
2025-09-23 22:11:00+00:00,0.0008139323076091,37179392.0,0.0069864275776779,148733952.0,0.0004030919180076,31404032.0,0.0150816371745348,114597888.0,0.0003125006121863,85991424.0,0.0014528629878526,29089792.0,0.0025395089687585,89452544.0,0.0004347812811497,27213824.0,0.0033885490559445,44060672.0,0.0347781078251125,124305408.0,0,0,0,0,0,0,0,0,1,0,1758665460.0
2025-09-23 22:11:30+00:00,0.0008139323076091,37179392.0,0.0071873000695411,148717568.0,0.0004030919180076,31404032.0,0.0164115627024192,115224576.0,0.0003125006121863,85991424.0,0.0015896258723782,29114368.0,0.0024292508067615,89452544.0,0.0004347812811497,27213824.0,0.0013054166666666,44060672.0,0.0347781078251125,124305408.0,0,0,0,0,0,0,0,0,1,0,1758665490.0
2025-09-23 22:12:00+00:00,0.0008139323076091,37179392.0,0.0070305105724601,148725760.0,0.0004030919180076,31404032.0,0.0150869648332092,115466240.0,0.0003125006121863,85991424.0,0.0015547642390721,29708288.0,0.0024220169313476,89452544.0,0.0004347812811497,27213824.0,0.0013054166666666,44060672.0,0.0347781078251125,124305408.0,0,0,0,0,0,0,0,0,1,0,1758665520.0
2025-09-23 22:12:30+00:00,0.0008139323076091,37179392.0,0.0065248345108379,148729856.0,0.0004030919180076,31404032.0,0.0149694479479965,118128640.0,0.0003125006121863,85991424.0,0.0012910744887477,29777920.0,0.0022382568146491,89452544.0,0.0004347812811497,27213824.0,0.0013054166666666,44060672.0,0.0347781078251125,124305408.0,0,0,0,0,0,0,0,0,1,0,1758665550.0
2025-09-23 22:13:00+00:00,0.0008139323076091,37179392.0,0.0067108381999314,148697088.0,0.0004030919180076,31404032.0,0.0155245676968358,117620736.0,0.0003125006121863,85991424.0,0.0015559281166409,28532736.0,0.0022771792462678,89452544.0,0.0004347812811497,27213824.0,0.0013054166666666,44060672.0,0.0347781078251125,124305408.0,0,0,0,0,0,0,0,0,1,0,1758665580.0
2025-09-23 22:13:30+00:00,0.0008139323076091,37179392.0,0.0064806284155678,148746240.0,0.0004030919180076,31404032.0,0.0157945400972104,120315904.0,0.0003125006121863,85991424.0,0.0013052038479157,29392896.0,0.0020956393535582,89452544.0,0.0004347812811497,27213824.0,0.0013054166666666,44060672.0,0.0347781078251125,124305408.0,0,0,0,0,0,0,0,0,1,0,1758665610.0
2025-09-23 22:14:00+00:00,0.0008139323076091,37179392.0,0.0064143892162081,148717568.0,0.0004030919180076,31404032.0,0.0155338607043681,121118720.0,0.0003125006121863,85991424.0,0.0014488172774119,28045312.0,0.0022831475409836,89440256.0,0.0004347812811497,27213824.0,0.0013054166666666,44060672.0,0.0347781078251125,124305408.0,0,0,0,0,0,0,0,0,1,0,1758665640.0
2025-09-23 22:14:30+00:00,0.0008139323076091,37179392.0,0.0064318752362581,148766720.0,0.0004030919180076,31404032.0,0.0148108756133339,120930304.0,0.0003125006121863,85991424.0,0.0012397301078382,26218496.0,0.0022670275495407,89440256.0,0.0004347812811497,27213824.0,0.0013054166666666,44060672.0,0.0347781078251125,124305408.0,0,0,0,0,0,0,0,0,1,0,1758665670.0
2025-09-23 22:15:00+00:00,0.0008139323076091,37179392.0,0.0063173049989731,148742144.0,0.0004030919180076,31404032.0,0.0145174519631576,121135104.0,0.0003125006121863,85991424.0,0.0013703615674856,27115520.0,0.0023539189548311,89440256.0,0.0004347812811497,27213824.0,0.0013054166666666,44060672.0,0.0347781078251125,124305408.0,0,0,0,0,0,0,0,0,1,0,1758665700.0
2025-09-23 22:15:30+00:00,0.0008139323076091,37179392.0,0.0065373316899172,148746240.0,0.0004030919180076,31404032.0,0.0127555241545873,121176064.0,0.0003125006121863,85991424.0,0.001265385336548,27680768.0,0.0024121929909717,89440256.0,0.0004347812811497,27213824.0,0.0013054166666666,44060672.0,0.0347781078251125,124305408.0,0,0,0,0,0,0,0,0,1,0,1758665730.0
2025-09-23 22:16:00+00:00,0.0008139323076091,37179392.0,0.0066141057825951,148713472.0,0.0004030919180076,31404032.0,0.0140653866539944,121937920.0,0.0003125006121863,85991424.0,0.0012289304285762,27734016.0,0.0023450839648147,89448448.0,0.0004347812811497,27213824.0,0.0013054166666666,44060672.0,0.0347781078251125,124305408.0,0,0,0,0,0,0,0,0,1,0,1758665760.0
2025-09-23 22:16:30+00:00,0.0008139323076091,37179392.0,0.0062207436521955,148713472.0,0.0004030919180076,31404032.0,0.0142496380433658,121872384.0,0.0003125006121863,85991424.0,0.0012625902940278,29650944.0,0.0023377492614475,89448448.0,0.0004347812811497,27213824.0,0.0013054166666666,44060672.0,0.0347781078251125,124305408.0,0,0,0,0,0,0,0,0,1,0,1758665790.0
2025-09-23 22:17:00+00:00,0.0008139323076091,37179392.0,0.006368999467277,148746240.0,0.0004030919180076,31404032.0,0.0141472718167987,122191872.0,0.0003125006121863,85991424.0,0.0012271020956382,27734016.0,0.0021797072968919,89448448.0,0.0004347812811497,27213824.0,0.0013054166666666,44060672.0,0.0347781078251125,124305408.0,0,0,0,0,0,0,0,0,0,0,1758665820.0
2025-09-23 22:17:30+00:00,0.0008139323076091,37179392.0,0.0060339089775606,148762624.0,0.0004030919180076,31404032.0,0.0149773873199418,122474496.0,0.0003125006121863,85991424.0,0.0011991807907223,28209152.0,0.0022112331682775,89448448.0,0.0004347812811497,27213824.0,0.0013054166666666,44060672.0,0.0347781078251125,124305408.0,0,0,0,0,0,0,0,0,0,0,1758665850.0
2025-09-23 22:18:00+00:00,0.0008139323076091,37179392.0,0.0067891968474544,148733952.0,0.0004030919180076,31404032.0,0.0162910116049923,122458112.0,0.0003125006121863,85991424.0,0.0011901943547474,28872704.0,0.0023792494840882,89448448.0,0.0004347812811497,27213824.0,0.0013054166666666,44060672.0,0.0347781078251125,124305408.0,0,0,0,0,0,0,0,0,0,0,1758665880.0
2025-09-23 22:18:30+00:00,0.0008139323076091,37179392.0,0.0069210253869092,148709376.0,0.0004030919180076,31404032.0,0.0153999917048586,123027456.0,0.0003125006121863,85991424.0,0.0012955367177494,29433856.0,0.0023277781072692,89448448.0,0.0004347812811497,27213824.0,0.0013054166666666,44060672.0,0.0347781078251125,124305408.0,0,0,0,0,0,0,0,0,0,0,1758665910.0
2025-09-23 22:19:00+00:00,0.0008139323076091,37179392.0,0.0066453229233581,148742144.0,0.0004030919180076,31404032.0,0.0150101243356202,122576896.0,0.0003125006121863,85991424.0,0.0014008519994503,28868608.0,0.0024122363653256,89448448.0,0.0004347812811497,27213824.0,0.0013054166666666,44060672.0,0.0347781078251125,124305408.0,0,0,0,0,0,0,0,0,0,0,1758665940.0
2025-09-23 22:19:30+00:00,0.0008139323076091,37179392.0,0.0063881416670546,148725760.0,0.0004030919180076,31404032.0,0.0131781231263175,123375616.0,0.0003125006121863,85991424.0,0.0013000124201052,28971008.0,0.0021765688247915,89448448.0,0.0004347812811497,27213824.0,0.0013054166666666,44060672.0,0.0347781078251125,124305408.0,0,0,0,0,0,0,0,0,0,0,1758665970.0
2025-09-23 22:20:00+00:00,0.0008139323076091,37179392.0,0.007901781895937,148746240.0,0.0004030919180076,31404032.0,0.0245789838611086,128053248.0,0.0003125006121863,85991424.0,0.0012050575835989,28971008.0,0.0021883677096235,89452544.0,0.0004347812811497,27213824.0,0.0013054166666666,44060672.0,0.0347781078251125,124305408.0,0,0,0,0,0,0,0,0,0,0,1758666000.0
2025-09-23 22:20:30+00:00,0.0008139323076091,37179392.0,0.0134093487355368,148914176.0,0.0004030919180076,31404032.0,0.0827467926772135,128663552.0,0.0003125006121863,85991424.0,0.0010250350191683,28483584.0,0.0019903416419208,89452544.0,0.0004347812811497,27213824.0,0.0013054166666666,44060672.0,0.0347781078251125,124305408.0,0,0,0,0,0,0,0,0,0,0,1758666030.0
2025-09-23 22:21:00+00:00,0.0008139323076091,37179392.0,0.0181179478068618,148934656.0,0.0004030919180076,31404032.0,0.1378092640115972,129843200.0,0.0003125006121863,85991424.0,0.0009169614892149,29024256.0,0.0019975182272421,89501696.0,0.0004347812811497,27213824.0,0.0013054166666666,44060672.0,0.0347781078251125,124305408.0,0,0,0,0,0,0,0,0,0,0,1758666060.0
2025-09-23 22:21:30+00:00,0.0008139323076091,37179392.0,0.0232211237293671,148996096.0,0.0004030919180076,31404032.0,0.1875259525366811,131256320.0,0.0003125006121863,85991424.0,0.0011938242326083,28741632.0,0.0019078757931782,89546752.0,0.0004347812811497,27213824.0,0.0013054166666666,44060672.0,0.0347781078251125,124305408.0,0,0,0,0,0,0,0,0,0,0,1758666090.0
2025-09-23 22:22:00+00:00,0.0008139323076091,37179392.0,0.0250404702669335,149106688.0,0.0004030919180076,31404032.0,0.1969069203858592,131346432.0,0.0003125006121863,85991424.0,0.0011428645824292,28741632.0,0.0019126896265416,89546752.0,0.0004347812811497,27213824.0,0.0013054166666666,44060672.0,0.0347781078251125,124305408.0,0,0,0,0,0,0,0,0,0,0,1758666120.0
2025-09-23 22:22:30+00:00,0.0008139323076091,37179392.0,0.0235000094020308,148996096.0,0.0004030919180076,31404032.0,0.1958693080788557,132259840.0,0.0003125006121863,85991424.0,0.0011207283790434,29106176.0,0.0018498636250929,89546752.0,0.0004347812811497,27213824.0,0.0013054166666666,44060672.0,0.0347781078251125,124305408.0,0,0,0,0,0,0,0,0,0,0,1758666150.0
2025-09-23 22:23:00+00:00,0.0008139323076091,37179392.0,0.0231304700730511,148987904.0,0.0004030919180076,31404032.0,0.1802177071446464,131649536.0,0.0003125006121863,85991424.0,0.0010946774280527,30085120.0,0.0020344785415411,89534464.0,0.0004347812811497,27213824.0,0.0013054166666666,44060672.0,0.0347781078251125,124305408.0,0,0,0,0,0,0,0,0,0,0,1758666180.0
2025-09-23 22:23:30+00:00,0.0008139323076091,37179392.0,0.0163540251100338,148873216.0,0.0004030919180076,31404032.0,0.1227242829862362,131497984.0,0.0003125006121863,85991424.0,0.0010302786709539,31023104.0,0.0022125072322087,89534464.0,0.0004347812811497,27213824.0,0.0013054166666666,44060672.0,0.0347781078251125,124305408.0,0,0,0,0,0,0,0,0,0,0,1758666210.0
2025-09-23 22:24:00+00:00,0.0008139323076091,37179392.0,0.011670753306254,148779008.0,0.0004030919180076,31404032.0,0.0769091942016236,131461120.0,0.0003125006121863,85991424.0,0.0012128616428398,29224960.0,0.0023145976263207,89534464.0,0.0004347812811497,27213824.0,0.0013054166666666,44060672.0,0.0347781078251125,124305408.0,0,0,0,0,0,0,0,0,0,0,1758666240.0
2025-09-23 22:24:30+00:00,0.0008139323076091,37179392.0,0.0070714886459208,148795392.0,0.0004030919180076,31404032.0,0.0295694131829012,131743744.0,0.0003125006121863,85991424.0,0.0014184033405151,30089216.0,0.0024998996358213,89534464.0,0.0004347812811497,27213824.0,0.0013054166666666,44060672.0,0.0347781078251125,124305408.0,0,0,0,0,0,0,0,0,0,0,1758666270.0
2025-09-23 22:25:00+00:00,0.0008139323076091,37179392.0,0.0068105764439845,148754432.0,0.0004030919180076,31404032.0,0.0132773664860098,131825664.0,0.0003125006121863,85991424.0,0.0013652617292793,29593600.0,0.0024027934240051,89534464.0,0.0004347812811497,27213824.0,0.0013054166666666,44060672.0,0.0347781078251125,124305408.0,0,0,0,0,0,0,0,0,0,0,1758666300.0
2025-09-23 22:25:30+00:00,0.0008139323076091,37179392.0,0.0064191309737337,148803584.0,0.0004030919180076,31404032.0,0.0137976678282847,131366912.0,0.0003125006121863,85991424.0,0.0013135440906596,29593600.0,0.0024239403059945,89534464.0,0.0004347812811497,27213824.0,0.0013054166666666,44060672.0,0.0347781078251125,124305408.0,0,0,0,0,0,0,0,0,0,0,1758666330.0
2025-09-23 22:26:00+00:00,0.0008139323076091,37179392.0,0.0064274873749745,149057536.0,0.0004030919180076,31404032.0,0.0138200770268698,131465216.0,0.0003125006121863,85991424.0,0.001366950505588,28057600.0,0.0023111361383908,89534464.0,0.0004347812811497,27213824.0,0.0013054166666666,44060672.0,0.0347781078251125,124305408.0,0,0,0,0,0,0,0,0,0,0,1758666360.0
2025-09-23 22:26:30+00:00,0.0008139323076091,37179392.0,0.006473956087473,148799488.0,0.0004030919180076,31404032.0,0.0141166090083333,131084288.0,0.0003125006121863,85991424.0,0.0014150627944256,27291648.0,0.0023948555665242,89534464.0,0.0004347812811497,27213824.0,0.0013054166666666,44060672.0,0.0347781078251125,124305408.0,0,0,0,0,0,0,0,0,0,0,1758666390.0
2025-09-23 22:27:00+00:00,0.0008139323076091,37179392.0,0.0069242697888773,148779008.0,0.0004030919180076,31404032.0,0.0152052488239663,131506176.0,0.0003125006121863,85991424.0,0.0013693851671322,27619328.0,0.0024225190984039,89796608.0,0.0004347812811497,27213824.0,0.0013054166666666,44060672.0,0.0347781078251125,124305408.0,0,0,0,0,0,0,0,0,0,0,1758666420.0
2025-09-23 22:27:30+00:00,0.0008139323076091,37179392.0,0.0065590005221662,148787200.0,0.0004030919180076,31404032.0,0.0145104345486095,131592192.0,0.0003125006121863,85991424.0,0.0014364328589305,28532736.0,0.0024890226729295,89542656.0,0.0004347812811497,27213824.0,0.0013054166666666,44060672.0,0.0347781078251125,124305408.0,0,0,0,0,0,0,0,0,0,0,1758666450.0
2025-09-23 22:28:00+00:00,0.0008139323076091,37179392.0,0.0062020676263323,149078016.0,0.0004030919180076,31404032.0,0.0144678754471574,131702784.0,0.0003125006121863,85991424.0,0.0012424905095945,28545024.0,0.0024317813967429,89542656.0,0.0004347812811497,27213824.0,0.0013054166666666,44060672.0,0.0347781078251125,124305408.0,0,0,0,0,0,0,0,0,0,0,1758666480.0
2025-09-23 22:28:30+00:00,0.0008139323076091,37179392.0,0.0066028133607893,148852736.0,0.0004030919180076,31404032.0,0.0151663155110024,131526656.0,0.0003125006121863,85991424.0,0.0014352972280409,26099712.0,0.0023044625457895,89542656.0,0.0004347812811497,27213824.0,0.0013054166666666,44060672.0,0.0347781078251125,124305408.0,0,0,0,0,0,0,0,0,0,0,1758666510.0
2025-09-23 22:29:00+00:00,0.0008139323076091,37179392.0,0.0064787803049235,148848640.0,0.0004030919180076,31404032.0,0.0148612583160679,132247552.0,0.0003125006121863,85991424.0,0.0014012144911733,26136576.0,0.0023266108394481,89542656.0,0.0004347812811497,27213824.0,0.0013054166666666,44060672.0,0.0347781078251125,124305408.0,0,0,0,0,0,0,0,0,0,0,1758666540.0
2025-09-23 22:29:30+00:00,0.0008139323076091,37179392.0,0.0065037086196129,148738048.0,0.0004030919180076,31404032.0,0.0136928505706622,131837952.0,0.0003125006121863,85991424.0,0.0013119774643817,26562560.0,0.0024122879882548,89542656.0,0.0004347812811497,27213824.0,0.0013054166666666,44060672.0,0.0347781078251125,124305408.0,0,0,0,0,0,0,0,0,0,0,1758666570.0
2025-09-23 22:30:00+00:00,0.0008139323076091,37179392.0,0.006282100870273,148733952.0,0.0004030919180076,31404032.0,0.0138286477211577,132075520.0,0.0003125006121863,85991424.0,0.0011043110978523,26267648.0,0.0025372804701228,89800704.0,0.0004347812811497,27213824.0,0.0013054166666666,44060672.0,0.0347781078251125,124305408.0,0,0,0,0,0,0,0,0,0,0,1758666600.0
2025-09-23 22:30:30+00:00,0.0008139323076091,37179392.0,0.0054936467907887,148729856.0,0.0004030919180076,31404032.0,0.0111362190476191,132648960.0,0.0003125006121863,85991424.0,0.0011342315175097,26472448.0,0.0023226272878225,89542656.0,0.0004347812811497,27213824.0,0.0013054166666666,44060672.0,0.0347781078251125,124305408.0,0,0,0,0,0,0,0,0,0,0,1758666630.0
2025-09-23 22:31:00+00:00,0.0008139323076091,37179392.0,0.0063216896905623,148762624.0,0.0004030919180076,31404032.0,0.013551752899077,132845568.0,0.0003125006121863,85991424.0,0.001277145451377,28549120.0,0.002466607674206,89542656.0,0.0004347812811497,27213824.0,0.0013054166666666,44060672.0,0.0347781078251125,124305408.0,0,0,0,0,0,0,0,0,0,0,1758666660.0
2025-09-23 22:31:30+00:00,0.0008139323076091,37179392.0,0.0066080093626144,148766720.0,0.0004030919180076,31404032.0,0.0142069437466432,132616192.0,0.0003125006121863,85991424.0,0.0013119353647442,27934720.0,0.0023863613365445,89542656.0,0.0004347812811497,27213824.0,0.0013054166666666,44060672.0,0.0347781078251125,124305408.0,0,0,0,0,0,0,0,0,0,0,1758666690.0
2025-09-23 22:32:00+00:00,0.0008139323076091,37179392.0,0.0069241883507287,148811776.0,0.0004030919180076,31404032.0,0.0132371364409085,132628480.0,0.0003125006121863,85991424.0,0.0013703005332603,29061120.0,0.0024940949697165,89542656.0,0.0004347812811497,27213824.0,0.0013054166666666,44060672.0,0.0347781078251125,124305408.0,0,0,0,0,0,0,0,0,0,0,1758666720.0
2025-09-23 22:32:30+00:00,0.0008139323076091,37179392.0,0.0069742416900862,148815872.0,0.0004030919180076,31404032.0,0.0143370878952573,132784128.0,0.0003125006121863,85991424.0,0.001452563192344,28340224.0,0.0025954430993155,89542656.0,0.0004347812811497,27213824.0,0.0013054166666666,44060672.0,0.0347781078251125,124305408.0,0,0,0,0,0,0,0,0,0,0,1758666750.0
2025-09-23 22:33:00+00:00,0.0008139323076091,37179392.0,0.0071304985337241,148819968.0,0.0004030919180076,31404032.0,0.0142559781055403,116604928.0,0.0003125006121863,85991424.0,0.0014369709985382,28520448.0,0.0024377158124178,89542656.0,0.0004347812811497,27213824.0,0.0013054166666666,44060672.0,0.0347781078251125,124305408.0,0,0,0,0,0,0,0,0,0,0,1758666780.0
2025-09-23 22:33:30+00:00,0.0008139323076091,37179392.0,0.0069388501878521,148799488.0,0.0004030919180076,31404032.0,0.0149361266193288,116224000.0,0.0003125006121863,85991424.0,0.0012654170266274,28520448.0,0.002565656932649,89546752.0,0.0004347812811497,27213824.0,0.0013054166666666,44060672.0,0.0347781078251125,124305408.0,0,0,0,0,0,0,0,0,0,0,1758666810.0
